Seed,Condition,V_T_step,V_T,DC,EC,R
6,C2,0.15,7.375,3868,3721,1.0035756972564018
6,C2,0.16,7.86,3644,3468,0.989912960338861
6,C2,0.17,8.345,3432,3239,0.9797888399078875
6,C2,0.18,8.83,3208,3027,0.9798700364473433
6,C2,0.19,9.315,2945,2825,0.9998897504777065
6,C2,0.2,9.8,2683,2559,0.9931412013709344
6,C2,0.21,10.285,2504,2412,1.0047850592782785
6,C2,0.22,10.77,2253,2208,1.0249012816139964
6,C2,0.23,11.255,2054,2060,1.0519222034967732
6,C2,0.24,11.74,1864,1839,1.0319723787619655
6,C2,0.25,12.225,1710,1643,1.0017115104411958
6,C2,0.26,12.71,1520,1462,1.0028615593424823
6,C2,0.27,13.195,1394,1346,1.0070676312676985
6,C2,0.28,13.68,1232,1205,1.021080657909962
6,C2,0.29,14.165,1098,1073,1.0199487033511414
6,C2,0.3,14.65,971,956,1.027899460158428
6,C2,0.31,15.135,867,764,0.9145846851203729
6,C2,0.32,15.62,752,677,0.9357817687113323
6,C2,0.33,16.105,678,613,0.9402242788339897
6,C2,0.34,16.59,616,560,0.9457768330104743
6,C2,0.35,17.075,537,493,0.9556455260171448
6,C2,0.36,17.56,471,424,0.9367369771456209
6,C2,0.37,18.045,416,366,0.9152119886882043
6,C2,0.38,18.53,376,323,0.8933595633988788
6,C2,0.39,19.015,329,287,0.9077041209434176
6,C2,0.4,19.5,289,245,0.8819242542126492
6,C2,0.41,19.985,263,229,0.9063233999513008
6,C2,0.42,20.47,229,203,0.9230854725773534
6,C2,0.43,20.955,207,184,0.9257326101047316
6,C2,0.44,21.44,178,157,0.9186292162384073
6,C2,0.45,21.925,161,144,0.9317203922650358
6,C2,0.46,22.41,148,135,0.9504155649466045
6,C2,0.47,22.895,139,127,0.9520228144983707
6,C2,0.48,23.38,124,113,0.9495671904953493
6,C2,0.49,23.865,115,108,0.9787942163628778
6,C2,0.5,24.35,105,100,0.9927010696758389
6,C2,0.51,24.835,99,99,1.0426389737324375
6,C2,0.52,25.32,90,91,1.0542645282967666
6,C2,0.53,25.805,83,89,1.1183753328331643
6,C2,0.54,26.29,79,87,1.1487260639571992
6,C3,0.14,6.89,4045,3887,1.0021814670790516
6,C3,0.15,7.375,3869,3766,1.0189705128236692
6,C3,0.16,7.86,3645,3532,1.0128159118267879
6,C3,0.17,8.345,3433,3354,1.023099807557315
6,C3,0.18,8.83,3209,3181,1.0412560230492618
6,C3,0.19,9.315,2946,2938,1.0481399906267388
6,C3,0.2,9.8,2684,2693,1.0548464326390656
6,C3,0.21,10.285,2505,2543,1.0688221718275355
6,C3,0.22,10.77,2254,2295,1.0712759806531797
6,C3,0.23,11.255,2055,2118,1.0853102634827452
6,C3,0.24,11.74,1865,1923,1.0846885668060908
6,C3,0.25,12.225,1711,1753,1.076066810394472
6,C3,0.26,12.71,1520,1552,1.0710203476782054
6,C3,0.27,13.195,1394,1427,1.0734205821022993
6,C3,0.28,13.68,1232,1263,1.0743102624391259
6,C3,0.29,14.165,1098,1130,1.078121996016915
6,C3,0.3,14.65,971,977,1.0519028059530677
6,C3,0.31,15.135,867,870,1.0485544832414286
6,C3,0.32,15.62,752,766,1.064802802283342
6,C3,0.33,16.105,678,681,1.0490220532677443
6,C3,0.34,16.59,616,604,1.0229169821669035
6,C3,0.35,17.075,537,528,1.0257377150869529
6,C3,0.36,17.56,471,462,1.0231128976614132
6,C3,0.37,18.045,416,419,1.0512025221663073
6,C3,0.38,18.53,376,378,1.049053124714886
6,C3,0.39,19.015,329,330,1.0464823924225164
6,C3,0.4,19.5,289,265,0.9550954568012169
6,C3,0.41,19.985,263,242,0.9585413786017343
6,C3,0.42,20.47,229,205,0.9322945418069108
6,C3,0.43,20.955,207,178,0.8952158463358298
6,C3,0.44,21.44,178,153,0.8950051786211095
6,C3,0.45,21.925,161,135,0.8730065777515483
6,C3,0.46,22.41,148,129,0.9078413940256045
6,C3,0.47,22.895,139,114,0.8538923920478414
6,C3,0.48,23.38,124,99,0.8312102193233097
6,C3,0.49,23.865,115,91,0.8238687104121647
6,C3,0.5,24.35,105,81,0.8031556190941107
6,C3,0.51,24.835,99,79,0.8309895785185596
6,C3,0.52,25.32,90,74,0.8564250618413473
6,C3,0.53,25.805,83,66,0.8281940785148765
6,C3,0.54,26.29,79,64,0.8438551074656924
6,C4,0.14,6.89,4045,3891,1.0035318205252133
6,C4,0.15,7.375,3869,3708,0.9987173984510224
6,C4,0.16,7.86,3645,3481,0.9942718465879447
6,C4,0.17,8.345,3433,3304,1.0040201175140548
6,C4,0.18,8.83,3209,3071,0.9969957795685007
6,C4,0.19,9.315,2946,2724,0.9566647082923693
6,C4,0.2,9.8,2684,2468,0.9511787054597228
6,C4,0.21,10.285,2505,2328,0.9635812456834439
6,C4,0.22,10.77,2254,2108,0.971173962904932
6,C4,0.23,11.255,2055,1925,0.9733230013998966
6,C4,0.24,11.74,1865,1689,0.937615065645554
6,C4,0.25,12.225,1711,1534,0.9278274823083938
6,C4,0.26,12.71,1520,1358,0.9251114559278879
6,C4,0.27,13.195,1394,1246,0.9261243958892904
6,C4,0.28,13.68,1232,1105,0.9302492734745078
6,C4,0.29,14.165,1098,978,0.9239445572662851
6,C4,0.3,14.65,971,870,0.9302743204445029
6,C4,0.31,15.135,867,775,0.9284030556127578
6,C4,0.32,15.62,752,661,0.9127410407604015
6,C4,0.33,16.105,678,592,0.9068133102131187
6,C4,0.34,16.59,616,536,0.9038799648854252
6,C4,0.35,17.075,537,451,0.8719392266567895
6,C4,0.36,17.56,471,396,0.8733529069797394
6,C4,0.37,18.045,416,346,0.8641271547097077
6,C4,0.38,18.53,376,302,0.8341923855924006
6,C4,0.39,19.015,329,260,0.8209405971878357
6,C4,0.4,19.5,289,235,0.8454062621359845
6,C4,0.41,19.985,263,216,0.8541889546451676
6,C4,0.42,20.47,229,178,0.8081628911293749
6,C4,0.43,20.955,207,166,0.8342497053830524
6,C4,0.44,21.44,178,136,0.7947321098733727
6,C4,0.45,21.925,161,124,0.8013330571964379
6,C4,0.46,22.41,148,118,0.8298698980308667
6,C4,0.47,22.895,139,114,0.8538923920478414
6,C4,0.48,23.38,124,104,0.8734573194169304
6,C4,0.49,23.865,115,96,0.8694016394966262
6,C4,0.5,24.35,105,88,0.8729369972761707
6,C4,0.51,24.835,99,83,0.8732781248343313
6,C4,0.52,25.32,90,78,0.90293860451874
6,C4,0.53,25.805,83,67,0.8407937321778273
6,C4,0.54,26.29,79,66,0.870331685235103
6,C5,0.14,6.89,2475,2315,0.9709067501352368
6,C5,0.15,7.375,2513,2323,0.9575892338491055
6,C5,0.16,7.86,2486,2330,0.9731767862545283
6,C5,0.17,8.345,2455,2321,0.9831059149508801
6,C5,0.18,8.83,2386,2305,1.0081342958181407
6,C5,0.19,9.315,2264,2138,0.9820384311062553
6,C5,0.2,9.8,2133,2007,0.9781437983552999
6,C5,0.21,10.285,2032,1911,0.977727191965237
6,C5,0.22,10.77,1882,1766,0.9755073949860804
6,C5,0.23,11.255,1750,1610,0.9545487583282859
6,C5,0.24,11.74,1628,1509,0.9627783425744656
6,C5,0.25,12.225,1520,1439,0.9855741587001435
6,C5,0.26,12.71,1379,1318,0.9959486874910527
6,C5,0.27,13.195,1280,1237,1.0079632414489235
6,C5,0.28,13.68,1141,1093,0.9984269280192175
6,C5,0.29,14.165,1020,997,1.0200944273779833
6,C5,0.3,14.65,915,902,1.0291705060550884
6,C5,0.31,15.135,829,824,1.0379967778758268
6,C5,0.32,15.62,723,717,1.035267602190804
6,C5,0.33,16.105,653,652,1.0424676339770893
6,C5,0.34,16.59,595,592,1.0385112866082378
6,C5,0.35,17.075,522,520,1.0396404823901089
6,C5,0.36,17.56,458,461,1.0506276610602996
6,C5,0.37,18.045,406,390,1.0013351564335822
6,C5,0.38,18.53,367,358,1.017193898527873
6,C5,0.39,19.015,323,306,0.9872841480053532
6,C5,0.4,19.5,283,276,1.0168822675417704
6,C5,0.41,19.985,258,260,1.051272596667274
6,C5,0.42,20.47,225,228,1.057071198407323
6,C5,0.43,20.955,205,209,1.063528035280353
6,C5,0.44,21.44,177,177,1.042843113184385
6,C5,0.45,21.925,160,160,1.0427984548408853
6,C5,0.46,22.41,147,147,1.0427643671118736
6,C5,0.47,22.895,138,137,1.035121323124869
6,C5,0.48,23.38,123,122,1.0341610628438822
6,C5,0.49,23.865,114,117,1.0703133046657742
6,C5,0.5,24.35,104,109,1.0931134803460598
6,C5,0.51,24.835,98,101,1.0747507580744908
6,C5,0.52,25.32,89,96,1.1250970184539222
6,C5,0.53,25.805,82,88,1.119291981638454
6,C5,0.54,26.29,78,87,1.163521407172976
7,C0,0.14,6.89,10603,10160,0.9969491134876056
7,C0,0.15,7.375,11278,10817,0.9993420009796802
7,C0,0.16,7.86,11907,11401,0.9937788049437866
7,C0,0.17,8.345,12462,11892,0.980947735474593
7,C0,0.18,8.83,12952,12408,0.9943277008328366
7,C0,0.19,9.315,13420,12916,1.014995241317029
7,C0,0.2,9.8,13856,13343,1.019966289771107
7,C0,0.21,10.285,14144,13618,1.0208971984903288
7,C0,0.22,10.77,14515,13989,1.0306031580234019
7,C0,0.23,11.255,14804,14272,1.0369060902852345
7,C0,0.24,11.74,15056,14503,1.0343153278962338
7,C0,0.25,12.225,15279,14728,1.0453267482531219
7,C0,0.26,12.71,15509,14943,1.046848880796142
7,C0,0.27,13.195,15654,15081,1.050157098626678
7,C0,0.28,13.68,15846,15255,1.0475546554865705
7,C0,0.29,14.165,15997,15390,1.0431925865617875
7,C0,0.3,14.65,16143,15504,1.0191360313056976
7,C0,0.31,15.135,16257,15595,0.9987917192227984
7,C0,0.32,15.62,16386,15706,0.9811132445480182
7,C0,0.33,16.105,16464,15781,0.9794134171525753
7,C0,0.34,16.59,16530,15841,0.9720520690040497
7,C0,0.35,17.075,16614,15918,0.9615853246895397
7,C0,0.36,17.56,16682,15980,0.9500829788741597
7,C0,0.37,18.045,16740,16044,0.962933164663715
7,C0,0.38,18.53,16782,16090,0.9739436869947037
7,C0,0.39,19.015,16832,16139,0.9733561254176749
7,C0,0.4,19.5,16873,16182,0.9824383883618366
7,C0,0.41,19.985,16901,16212,0.9928250049441046
7,C0,0.42,20.47,16935,16239,0.9672399584087494
7,C0,0.43,20.955,16957,16259,0.9588370584419413
7,C0,0.44,21.44,16987,16283,0.9276353644247878
7,C0,0.45,21.925,17004,16306,0.9589508350976241
7,C0,0.46,22.41,17018,16327,1.006690099463865
7,C0,0.47,22.895,17027,16338,1.0254570984475935
7,C0,0.48,23.38,17043,16353,1.0256875610777607
7,C0,0.49,23.865,17052,16358,0.9938703657915481
7,C0,0.5,24.35,17062,16370,1.0175900370484827
7,C0,0.51,24.835,17068,16377,1.0325214487319265
7,C0,0.52,25.32,17077,16388,1.0662814832165421
7,C0,0.53,25.805,17084,16390,1.007953255544458
7,C0,0.54,26.29,17088,16397,1.0528530417707034
7,C1,0.14,6.89,6564,6309,1.0030602229051808
7,C1,0.15,7.375,5889,5652,1.0006584322681071
7,C1,0.16,7.86,5260,5068,1.0062601406120402
7,C1,0.17,8.345,4705,4577,1.0194223033872332
7,C1,0.18,8.83,4215,4061,1.00570465769224
7,C1,0.19,9.315,3747,3553,0.9852262939700371
7,C1,0.2,9.8,3311,3126,0.9804245591532367
7,C1,0.21,10.285,3023,2851,0.9795305555532614
7,C1,0.22,10.77,2652,2480,0.9703055848556725
7,C1,0.23,11.255,2363,2197,0.9644074900986623
7,C1,0.24,11.74,2111,1966,0.9668231467032107
7,C1,0.25,12.225,1888,1741,0.9566386794092194
7,C1,0.26,12.71,1658,1526,0.9552477137287354
7,C1,0.27,13.195,1513,1388,0.9522384806118341
7,C1,0.28,13.68,1321,1214,0.954604129495771
7,C1,0.29,14.165,1170,1079,0.9585957692585373
7,C1,0.3,14.65,1024,965,0.9812232805848491
7,C1,0.31,15.135,910,874,1.0012097424857924
7,C1,0.32,15.62,781,763,1.0192503317603083
7,C1,0.33,16.105,703,688,1.0210192983748123
7,C1,0.34,16.59,637,628,1.0287514752420468
7,C1,0.35,17.075,553,551,1.039949315286049
7,C1,0.36,17.56,485,489,1.0525396436266983
7,C1,0.37,18.045,427,425,1.038493674012391
7,C1,0.38,18.53,385,379,1.0267534081828675
7,C1,0.39,19.015,335,330,1.027373202763677
7,C1,0.4,19.5,294,287,1.0178755348388273
7,C1,0.41,19.985,266,257,1.0072268476520687
7,C1,0.42,20.47,232,230,1.0338696114717443
7,C1,0.43,20.955,210,210,1.0429300694999692
7,C1,0.44,21.44,180,186,1.078009785256607
7,C1,0.45,21.925,163,163,1.0428063289586655
7,C1,0.46,22.41,149,142,0.9933543605252222
7,C1,0.47,22.895,140,131,0.975174877148803
7,C1,0.48,23.38,124,116,0.9749557642575201
7,C1,0.49,23.865,115,111,1.0061674383495378
7,C1,0.5,24.35,105,99,0.9827140239113361
7,C1,0.51,24.835,99,92,0.9685028831392635
7,C1,0.52,25.32,90,81,0.9378386624359287
7,C1,0.53,25.805,83,79,0.9921094996214265
7,C1,0.54,26.29,79,72,0.9498001718437226
7,C2,0.14,6.89,4054,3913,1.0080378925600286
7,C2,0.15,7.375,3871,3745,1.0109414340231018
7,C2,0.16,7.86,3645,3508,1.0040711138374498
7,C2,0.17,8.345,3398,3279,1.0073389957344574
7,C2,0.18,8.83,3160,3055,1.009510774686564
7,C2,0.19,9.315,2909,2746,0.9807681608464605
7,C2,0.2,9.8,2648,2439,0.9531754623777705
7,C2,0.21,10.285,2460,2278,0.9596872058495796
7,C2,0.22,10.77,2204,2047,0.9636058705934496
7,C2,0.23,11.255,2005,1882,0.9756538249221671
7,C2,0.24,11.74,1819,1733,0.9922886899592251
7,C2,0.25,12.225,1663,1614,1.0129368825485405
7,C2,0.26,12.71,1487,1436,1.0072652985668695
7,C2,0.27,13.195,1371,1326,1.008884086948769
7,C2,0.28,13.68,1211,1179,1.0159824456327138
7,C2,0.29,14.165,1084,1036,0.9959721141953207
7,C2,0.3,14.65,956,931,1.0160298735829718
7,C2,0.31,15.135,854,837,1.0227909512463476
7,C2,0.32,15.62,734,717,1.0190705423159794
7,C2,0.33,16.105,663,647,1.017931577792382
7,C2,0.34,16.59,603,581,1.004511263755075
7,C2,0.35,17.075,528,525,1.03766057622132
7,C2,0.36,17.56,466,454,1.0159807262236717
7,C2,0.37,18.045,410,382,0.9705115628889863
7,C2,0.38,18.53,370,334,0.9397395288067739
7,C2,0.39,19.015,327,294,0.9360463962111653
7,C2,0.4,19.5,288,258,0.9327475685234305
7,C2,0.41,19.985,260,237,0.9494443549304318
7,C2,0.42,20.47,228,206,0.9410646921059644
7,C2,0.43,20.955,207,193,0.971549942240316
7,C2,0.44,21.44,177,169,0.9952202696613635
7,C2,0.45,21.925,160,158,1.0296372080191283
7,C2,0.46,22.41,146,147,1.0499682754430109
7,C2,0.47,22.895,137,138,1.050413726614602
7,C2,0.48,23.38,122,128,1.0943809245777243
7,C2,0.49,23.865,113,118,1.089144503083084
7,C2,0.5,24.35,103,105,1.0630249209133
7,C2,0.51,24.835,98,98,1.0426363691894203
7,C2,0.52,25.32,89,89,1.0426129426129425
7,C2,0.53,25.805,82,87,1.1065052064877872
7,C2,0.54,26.29,78,86,1.1500773941718825
7,C3,0.14,6.89,4055,3907,1.005686694120467
7,C3,0.15,7.375,3872,3729,1.0050228789068074
7,C3,0.16,7.86,3646,3508,1.0037214897995814
7,C3,0.17,8.345,3399,3319,1.022353745286301
7,C3,0.18,8.83,3161,3037,1.001829313444321
7,C3,0.19,9.315,2909,2769,0.9906432340609184
7,C3,0.2,9.8,2648,2500,0.9812810584680494
7,C3,0.21,10.285,2460,2314,0.9773327819466822
7,C3,0.22,10.77,2204,2040,0.95984480739849
7,C3,0.23,11.255,2005,1844,0.9534702730353604
7,C3,0.24,11.74,1819,1658,0.9445375669666494
7,C3,0.25,12.225,1663,1507,0.9390205839560039
7,C3,0.26,12.71,1487,1332,0.927896429823483
7,C3,0.27,13.195,1371,1220,0.9217818159710968
7,C3,0.28,13.68,1211,1074,0.9191882679851712
7,C3,0.29,14.165,1084,964,0.9224504415311808
7,C3,0.3,14.65,956,889,0.9675785257357088
7,C3,0.31,15.135,854,805,0.9816782556640266
7,C3,0.32,15.62,734,701,0.9953187879567074
7,C3,0.33,16.105,663,638,1.0032011385721717
7,C3,0.34,16.59,603,589,1.0188557631656996
7,C3,0.35,17.075,528,521,1.0294963128272947
7,C3,0.36,17.56,466,468,1.0482268677950117
7,C3,0.37,18.045,410,405,1.0304187214556408
7,C3,0.38,18.53,370,362,1.0202906575787931
7,C3,0.39,19.015,327,320,1.0204663262966074
7,C3,0.4,19.5,288,278,1.0062950781984505
7,C3,0.41,19.985,260,248,0.9941851256443452
7,C3,0.42,20.47,228,222,1.0151558344374507
7,C3,0.43,20.955,207,205,1.0327185972516282
7,C3,0.44,21.44,177,181,1.066672077741889
7,C3,0.45,21.925,160,158,1.0296372080191283
7,C3,0.46,22.41,146,137,0.9779427059743205
7,C3,0.47,22.895,137,126,0.9583691939806814
7,C3,0.48,23.38,122,113,0.9652471244322032
7,C3,0.49,23.865,113,108,0.9962348407853124
7,C3,0.5,24.35,103,96,0.9713742551524859
7,C3,0.51,24.835,98,91,0.9677485477033652
7,C3,0.52,25.32,89,80,0.9366655217496526
7,C3,0.53,25.805,82,78,0.9914944399886314
7,C3,0.54,26.29,78,71,0.9486139648049636
7,C4,0.14,6.89,4055,4036,1.0496712589095307
7,C4,0.15,7.375,3872,3833,1.0415549687172163
7,C4,0.16,7.86,3646,3566,1.0249030605978555
7,C4,0.17,8.345,3399,3310,1.0188841342387551
7,C4,0.18,8.83,3161,3083,1.020498404916524
7,C4,0.19,9.315,2909,2833,1.0182970159369256
7,C4,0.2,9.8,2648,2555,1.006833436687255
7,C4,0.21,10.285,2460,2394,1.016868344669237
7,C4,0.22,10.77,2204,2147,1.017736758977026
7,C4,0.23,11.255,2005,1978,1.032214715436927
7,C4,0.24,11.74,1819,1816,1.0457030772377094
7,C4,0.25,12.225,1663,1690,1.066088272608291
7,C4,0.26,12.71,1487,1490,1.0489107525698496
7,C4,0.27,13.195,1371,1360,1.0370814290457009
7,C4,0.28,13.68,1211,1176,1.013198452274625
7,C4,0.29,14.165,1084,1048,1.0082924731717975
7,C4,0.3,14.65,956,920,1.003314935562055
7,C4,0.31,15.135,854,840,1.0266538979136095
7,C4,0.32,15.62,734,728,1.0354278825822705
7,C4,0.33,16.105,663,668,1.052367859948914
7,C4,0.34,16.59,603,609,1.0547803228498114
7,C4,0.35,17.075,528,551,1.0908283028170889
7,C4,0.36,17.56,466,470,1.0528380663276433
7,C4,0.37,18.045,410,413,1.0512962254062002
7,C4,0.38,18.53,370,375,1.0577846704664153
7,C4,0.39,19.015,327,328,1.0464964048663659
7,C4,0.4,19.5,288,296,1.0726433630811296
7,C4,0.41,19.985,260,267,1.0716077312392582
7,C4,0.42,20.47,228,232,1.0615369488573314
7,C4,0.43,20.955,207,219,1.104196209587514
7,C4,0.44,21.44,177,186,1.0964747469805778
7,C4,0.45,21.925,160,172,1.121833773087071
7,C4,0.46,22.41,146,156,1.1148667883165708
7,C4,0.47,22.895,137,144,1.0964867372374554
7,C4,0.48,23.38,122,127,1.0857646294070793
7,C4,0.49,23.865,113,118,1.089144503083084
7,C4,0.5,24.35,103,104,1.0528365354667046
7,C4,0.51,24.835,98,97,1.0319341882856246
7,C4,0.52,25.32,89,88,1.0308352578933253
7,C4,0.53,25.805,82,80,1.0170414718974208
7,C4,0.54,26.29,78,80,1.0694477690633648
7,C5,0.14,6.89,2477,2467,1.0449003276941173
7,C5,0.15,7.375,2518,2551,1.0663158867306421
7,C5,0.16,7.86,2529,2515,1.0432110635447782
7,C5,0.17,8.345,2476,2425,1.0245228301635894
7,C5,0.18,8.83,2378,2354,1.0371761813554226
7,C5,0.19,9.315,2265,2220,1.0250497420755447
7,C5,0.2,9.8,2145,2118,1.0335803698774921
7,C5,0.21,10.285,2042,2022,1.0366761902586015
7,C5,0.22,10.77,1882,1899,1.058549659856007
7,C5,0.23,11.255,1735,1771,1.0717242401581426
7,C5,0.24,11.74,1606,1637,1.0694018335368582
7,C5,0.25,12.225,1492,1504,1.0558685189481445
7,C5,0.26,12.71,1359,1380,1.0638394678695957
7,C5,0.27,13.195,1264,1215,1.0021310554774594
7,C5,0.28,13.68,1141,1112,1.0170396791249934
7,C5,0.29,14.165,1027,1006,1.0224387757036129
7,C5,0.3,14.65,915,886,1.0098767432212978
7,C5,0.31,15.135,820,775,0.9844468291439635
7,C5,0.32,15.62,707,666,0.9811719096896807
7,C5,0.33,16.105,643,619,1.0036114231888182
7,C5,0.34,16.59,588,561,0.9943248295043439
7,C5,0.35,17.075,515,483,0.9769368585862144
7,C5,0.36,17.56,455,437,1.001176767344432
7,C5,0.37,18.045,401,382,0.9928265678812851
7,C5,0.38,18.53,363,354,1.0169017623845142
7,C5,0.39,19.015,321,305,0.9902452355567274
7,C5,0.4,19.5,285,276,1.0096266417912874
7,C5,0.41,19.985,257,265,1.0760541423696122
7,C5,0.42,20.47,225,232,1.0758812862255616
7,C5,0.43,20.955,204,216,1.1050774336683544
7,C5,0.44,21.44,174,195,1.170202735058672
7,C5,0.45,21.925,158,166,1.0961304784317867
7,C5,0.46,22.41,144,156,1.1304838676719997
7,C5,0.47,22.895,135,149,1.1518554829339143
7,C5,0.48,23.38,120,128,1.1127511576198927
7,C5,0.49,23.865,112,121,1.127079218952078
7,C5,0.5,24.35,103,106,1.073214551655434
7,C5,0.51,24.835,98,94,0.9998354883938307
7,C5,0.52,25.32,89,85,0.9955108299683988
7,C5,0.53,25.805,82,79,1.0042671765948898
7,C5,0.54,26.29,78,77,1.0291550912890592
8,C0,0.14,6.89,10603,10336,1.04332435840642
8,C0,0.15,7.375,11278,10927,1.029541567148261
8,C0,0.16,7.86,11907,11542,1.0348607090241297
8,C0,0.17,8.345,12462,12065,1.0343127940911307
8,C0,0.18,8.83,12952,12503,1.0259407130155427
8,C0,0.19,9.315,13420,12952,1.0282427231242588
8,C0,0.2,9.8,13856,13400,1.0433480675788656
8,C0,0.21,10.285,14144,13641,1.0309383690166851
8,C0,0.22,10.77,14515,13999,1.0355153471000962
8,C0,0.23,11.255,14804,14262,1.0314845900035343
8,C0,0.24,11.74,15056,14505,1.0355113820825876
8,C0,0.25,12.225,15279,14700,1.0268253004017862
8,C0,0.26,12.71,15509,14918,1.0282519344958039
8,C0,0.27,13.195,15654,15021,1.002637359204962
8,C0,0.28,13.68,15846,15195,0.9942931385701982
8,C0,0.29,14.165,15997,15344,0.9975470400700132
8,C0,0.3,14.65,16143,15468,0.9802024773219719
8,C0,0.31,15.135,16257,15590,0.9927919034859789
8,C0,0.32,15.62,16386,15769,1.0737030740527629
8,C0,0.33,16.105,16464,15837,1.0699803599106914
8,C0,0.34,16.59,16530,15890,1.0575767929143327
8,C0,0.35,17.075,16614,15967,1.0586941987677077
8,C0,0.36,17.56,16682,16010,1.0140801181866932
8,C0,0.37,18.045,16740,16059,0.9990956377305709
8,C0,0.38,18.53,16782,16095,0.9872710256787735
8,C0,0.39,19.015,16832,16151,1.0108375854915466
8,C0,0.4,19.5,16873,16196,1.0337133973713124
8,C0,0.41,19.985,16901,16223,1.0379233826064076
8,C0,0.42,20.47,16935,16255,1.040581221768775
8,C0,0.43,20.955,16957,16274,1.0335463910978449
8,C0,0.44,21.44,16987,16300,1.022013701392955
8,C0,0.45,21.925,17004,16314,1.00893983199399
8,C0,0.46,22.41,17018,16326,0.9995890817373952
8,C0,0.47,22.895,17027,16335,1.002315023812049
8,C0,0.48,23.38,17043,16357,1.0625791066294499
8,C0,0.49,23.865,17052,16365,1.0612194148216316
8,C0,0.5,24.35,17062,16372,1.038698162069928
8,C0,0.51,24.835,17068,16378,1.043931578147655
8,C0,0.52,25.32,17077,16383,1.003981964045207
8,C0,0.53,25.805,17084,16390,1.007953255544458
8,C0,0.54,26.29,17088,16396,1.0383670668513671
8,C1,0.14,6.89,6564,6133,0.9584746986329411
8,C1,0.15,7.375,5889,5542,0.9713060957508607
8,C1,0.16,7.86,5260,4927,0.9663136219974924
8,C1,0.17,8.345,4705,4404,0.966825515175724
8,C1,0.18,8.83,4215,3966,0.974715192908862
8,C1,0.19,9.315,3747,3517,0.9725330192092732
8,C1,0.2,9.8,3311,3069,0.9584529181335845
8,C1,0.21,10.285,3023,2828,0.9699900886934741
8,C1,0.22,10.77,2652,2470,0.9657027322679911
8,C1,0.23,11.255,2363,2207,0.9694764320197682
8,C1,0.24,11.74,2111,1964,0.9657064299851845
8,C1,0.25,12.225,1888,1769,0.9738754972327913
8,C1,0.26,12.71,1658,1551,0.9725243069835243
8,C1,0.27,13.195,1513,1448,0.9973695781622847
8,C1,0.28,13.68,1321,1274,1.0057396166265498
8,C1,0.29,14.165,1170,1125,1.0024589917381888
8,C1,0.3,14.65,1024,1001,1.0201973807820985
8,C1,0.31,15.135,910,879,1.0072604303970565
8,C1,0.32,15.62,781,700,0.9313561860500541
8,C1,0.33,16.105,703,632,0.9345965939818442
8,C1,0.34,16.59,637,579,0.9455578135790309
8,C1,0.35,17.075,553,502,0.9445598182780013
8,C1,0.36,17.56,485,459,0.9861153789191034
8,C1,0.37,18.045,427,410,1.0009051808808649
8,C1,0.38,18.53,385,374,1.0128930901344695
8,C1,0.39,19.015,335,318,0.989278608505365
8,C1,0.4,19.5,294,273,0.9673861270860531
8,C1,0.41,19.985,266,246,0.9634622523763023
8,C1,0.42,20.47,232,214,0.9610013894928882
8,C1,0.43,20.955,210,195,0.9675424428097403
8,C1,0.44,21.44,180,169,0.9784604635310157
8,C1,0.45,21.925,163,155,0.9911393804560952
8,C1,0.46,22.41,149,143,1.000411087185837
8,C1,0.47,22.895,140,134,0.9976903231448686
8,C1,0.48,23.38,124,112,0.9411064021125413
8,C1,0.49,23.865,115,104,0.9423121986211294
8,C1,0.5,24.35,105,97,0.9627435924284202
8,C1,0.51,24.835,99,91,0.9579171862722968
8,C1,0.52,25.32,90,86,0.9960338291046953
8,C1,0.53,25.805,83,79,0.9921094996214265
8,C1,0.54,26.29,79,73,0.9630505742370014
8,C2,0.14,6.89,4031,3846,0.9928806325956016
8,C2,0.15,7.375,3848,3657,0.9879718849532305
8,C2,0.16,7.86,3618,3444,0.9902026654953002
8,C2,0.17,8.345,3389,3263,1.004524173695916
8,C2,0.18,8.83,3160,3020,0.995348108324839
8,C2,0.19,9.315,2897,2799,1.0085788618198228
8,C2,0.2,9.8,2639,2537,1.0024747496011865
8,C2,0.21,10.285,2443,2349,1.0026530098715296
8,C2,0.22,10.77,2216,2115,0.994117949235147
8,C2,0.23,11.255,2007,1925,0.9997667679074833
8,C2,0.24,11.74,1824,1719,0.9803232604817128
8,C2,0.25,12.225,1674,1557,0.9663462925146522
8,C2,0.26,12.71,1485,1367,0.9558924788430814
8,C2,0.27,13.195,1365,1259,0.9582435885394466
8,C2,0.28,13.68,1212,1129,0.9688638925822178
8,C2,0.29,14.165,1078,1011,0.9761310857044919
8,C2,0.3,14.65,953,903,0.9869791817638977
8,C2,0.31,15.135,853,806,0.9841731684627394
8,C2,0.32,15.62,741,695,0.9766896344742634
8,C2,0.33,16.105,669,635,0.988981724253102
8,C2,0.34,16.59,609,588,1.006676813976363
8,C2,0.35,17.075,528,522,1.031536994704048
8,C2,0.36,17.56,466,465,1.0413122309551366
8,C2,0.37,18.045,412,416,1.0538634462662817
8,C2,0.38,18.53,373,376,1.0519525499322055
8,C2,0.39,19.015,327,326,1.0399864665212157
8,C2,0.4,19.5,289,282,1.0174331445863152
8,C2,0.41,19.985,262,259,1.0309334545163433
8,C2,0.42,20.47,229,228,1.0383618579211757
8,C2,0.43,20.955,208,208,1.0429247893733473
